customer_id,full_name,phone_number,email_address,city_id,current_address,annual_income,cibil_score,employemnet_type,employer_name,date_of_birth,gender,eduction_level
1497,Harish Chandra,919890797904,harish.chandra400@outlook.com,1005,H.No. 57 Sachdeva Street Gurgaon-963788,880475.25,728,Private Employee,Amazon,02-06-2004,Male,PhD
1498,Balendra Chakrabarti,917481457154,balendra.chakrabarti192@gmail.com,1019,"82, Comar Nagar Ahmedabad-167532",266429.0313,604,Self Employed,Independent Contractor,10-04-1997,Male,Bachelors
1499,Dakshesh Ramachandran,919671030597,dakshesh.ramachandran298@hotmail.com,1024,"13, Singhal Zila Agartala-049037",310325.7813,641,Private Employee,Amazon,15-09-1996,Male,Bachelors
1500,Gautami Parikh,917526243770,gautami.parikh673@gmail.com,1019,"58/35 Keer Marg, Jamnagar 439225",344096.5625,662,Government Employee,Public Sector Bank,07-01-2002,Female,Bachelors
1501,Onveer Cherian,918508168466,onveer.cherian565@hotmail.com,1007,"H.No. 925 Bhavsar Circle, Kumbakonam-212360",221696.5,630,Student,Internship,02-06-1994,Male,Masters
1502,Darsh Rana,917922805091,darsh.rana222@outlook.com,1006,H.No. 41 Krishnamurthy Ganj Muzaffarpur-563093,1142048.5,692,Private Employee,Wipro,21-10-2003,Male,PhD
1503,Aarna Singhal,917111291610,aarna.singhal172@outlook.com,1030,"09/64 Yohannan Path, Bhavnagar-089921",368698.2813,602,Private Employee,Tech Solutions Ltd,22-12-2004,Female,Bachelors
1504,Victor Sule,919327774460,victor.sule95@outlook.com,1029,16/681 Jhaveri Zila Nandyal-670721,794332.875,693,Private Employee,TCS,03-01-1994,Male,Bachelors
1505,Wriddhish Kara,918604931554,wriddhish.kara38@outlook.com,1024,"24/222, Chandra Road, Ghaziabad 323654",456621.5625,667,Government Employee,Railway Department,20-05-2002,Male,Bachelors
1506,Abhimanyu Chandra,917349970755,abhimanyu.chandra514@hotmail.com,1020,H.No. 42 Madan Road Ludhiana 435094,680112,756,Government Employee,ISRO,26-12-2003,Male,Bachelors
1507,Urvashi Sabharwal,917699805560,urvashi.sabharwal770@outlook.com,1018,"H.No. 861, Saha Path, Bangalore 147539",669499.625,820,Government Employee,Ministry of Education,01-09-1993,Female,Bachelors
1508,Bachittar Hans,917836287135,bachittar.hans287@outlook.com,1004,"H.No. 42, Nair Road, Pimpri-Chinchwad-611035",890552.75,628,Private Employee,Wipro,03-07-2002,Male,Higher Secondary
1509,Rehaan Nagarajan,919023722661,rehaan.nagarajan508@outlook.com,1024,"99/202, Srinivasan Ganj, Eluru 969229",1050824,679,Self Employed,Independent Contractor,02-05-2002,Male,Masters
1510,Prisha Kaur,917778733760,prisha.kaur927@hotmail.com,1010,H.No. 941 Handa Zila Ahmednagar-242406,387768.7188,540,Private Employee,Wipro,15-12-1995,Female,Masters
1511,Simon Goel,917721633254,simon.goel113@gmail.com,1020,33 Varughese Road Patiala-375186,50858.19141,559,Student,Internship,19-07-1993,Male,Bachelors
1512,Tejas Kumar,917987938413,tejas.kumar896@yahoo.com,1016,H.No. 42 Krish Road Yamunanagar 855074,639752.4375,679,Self Employed,Self Employed,04-02-2001,Male,Bachelors
1513,Ishani Oak,917647008550,ishani.oak227@gmail.com,1007,889 Magar Path Bangalore 969645,1567473.875,736,Self Employed,Freelance Consultant,28-10-1998,Female,PhD
1514,Jagrati Naidu,917452927871,jagrati.naidu867@gmail.com,1009,50 Shankar Road Jamalpur 009954,876858.875,719,Self Employed,Independent Contractor,18-07-2002,Female,Masters
1515,Ekansh Trivedi,917382482909,ekansh.trivedi67@yahoo.com,1024,"H.No. 49, Purohit Marg, Chinsurah-989947",671160.6875,718,Government Employee,Ministry of Education,28-07-2002,Male,PhD
1516,Adweta Rege,919391426893,adweta.rege788@gmail.com,1029,06/901 Sarraf Road Jodhpur 384715,586659.5,737,Private Employee,IBM,04-09-1993,Female,Bachelors
1517,Shivani Srinivasan,919370009563,shivani.srinivasan861@yahoo.com,1001,"50 Bose Path, Jaipur 674492",1628876.875,691,Private Employee,IBM,23-09-1993,Female,Bachelors
1518,Ishani Mander,918427721098,ishani.mander849@gmail.com,1015,69/85 Mall Nagar Pune-669375,755517.25,750,Business Owner,Family Business,19-05-1997,Female,PhD
1519,Nimrat Bath,918496311715,nimrat.bath586@gmail.com,1001,861 Yadav Chowk Bathinda-140250,1339544.125,773,Private Employee,Tech Solutions Ltd,13-06-1997,Female,Bachelors
1520,Kavya Yohannan,919794058540,kavya.yohannan454@hotmail.com,1006,"26 Varkey Road, Bulandshahr 849368",961452.9375,621,Self Employed,Self Employed,05-05-1994,Female,Bachelors
1521,Atharv Rajan,918483466632,atharv.rajan200@gmail.com,1027,53/01 Buch Nagar Bahraich-951930,411807.0313,569,Private Employee,Infosys,18-11-2003,Male,Bachelors
1522,Nandini Thakur,919228025649,nandini.thakur328@gmail.com,1023,"77/586, Bava Chowk, Munger 620363",103646.8828,551,Student,Not Applicable,17-03-2000,Female,Higher Secondary
1523,Lajita Modi,919319897728,lajita.modi409@hotmail.com,1010,"94/689, Konda Marg, Vasai-Virar 233576",448604.9063,667,Private Employee,TCS,26-10-1995,Female,Masters
1524,Chanchal Sood,919899629847,chanchal.sood423@hotmail.com,1002,174 Parikh Road Surendranagar Dudhrej 262636,2009330.5,750,Private Employee,TCS,05-09-2002,Female,Bachelors
1525,Vamakshi Yohannan,918563037031,vamakshi.yohannan842@hotmail.com,1029,"98/97, Lanka Chowk, Dindigul 434852",1189827.25,662,Government Employee,State Government,27-03-1999,Female,Bachelors
1526,Peter Gupta,917145369562,peter.gupta1@outlook.com,1012,"H.No. 03 Ramachandran Chowk, Gurgaon-404207",384202.0313,734,Private Employee,IBM,09-03-1998,Male,Masters
1527,Shivansh Sibal,919688380777,shivansh.sibal369@yahoo.com,1013,"H.No. 97, Iyengar Path, Hubli–Dharwad 573309",823612.3125,630,Private Employee,Microsoft,04-03-2000,Male,Bachelors
1528,Ayush Bali,919678669241,ayush.bali236@outlook.com,1003,06/565 Doctor Circle Ramagundam 538565,940724.4375,715,Government Employee,ISRO,04-12-1996,Male,Bachelors
1529,Jason Oommen,918163366827,jason.oommen939@outlook.com,1001,"26/600, Lad Nagar Bhopal-103495",314663.75,509,Self Employed,Independent Contractor,23-12-1995,Male,Bachelors
1530,Shivansh Brahmbhatt,919311759517,shivansh.brahmbhatt949@hotmail.com,1018,H.No. 11 Chaudry Circle Ambala 746614,547899.0625,811,Government Employee,DRDO,23-05-2005,Male,Bachelors
1531,Michael Singhal,917193842291,michael.singhal775@yahoo.com,1015,"H.No. 868 Acharya Chowk, Surendranagar Dudhrej-668290",1739188.25,719,Business Owner,Own Business,15-11-2003,Male,Diploma
1532,Ria Deol,919220691279,ria.deol83@gmail.com,1006,"H.No. 99 Badal Path, Bally 330292",1508303.625,818,Private Employee,TCS,08-03-2001,Female,Higher Secondary
1533,Yadavi Sami,918869252328,yadavi.sami831@yahoo.com,1007,"H.No. 47, Warrior Ganj, Akola 140513",217305.9844,644,Student,Internship,06-05-1995,Female,Bachelors
1534,Chanchal Wali,919157227382,chanchal.wali536@yahoo.com,1001,"H.No. 474 Kohli Chowk, Suryapet-478524",1144735.375,721,Business Owner,Own Business,25-05-2000,Female,Masters
1535,Vasatika Mistry,918404177686,vasatika.mistry120@gmail.com,1017,"H.No. 359, Manda Road, Pune 387351",607198,664,Private Employee,Tech Solutions Ltd,11-03-2003,Female,Higher Secondary
1536,Samar Sachdev,917801818447,samar.sachdev524@hotmail.com,1010,"41 Chana Ganj, Ambarnath 830258",496267,587,Private Employee,Wipro,11-01-2001,Male,Bachelors
1537,Ridhi Hayre,919320723893,ridhi.hayre560@hotmail.com,1027,"H.No. 81 Kade Path, Rourkela 789559",819114.75,706,Private Employee,IBM,16-07-2000,Female,Bachelors
1538,Barkha Virk,917924054188,barkha.virk734@hotmail.com,1027,"865, Venkataraman Path, Gandhinagar 592383",468902.375,547,Private Employee,Microsoft,22-12-1994,Female,Masters
1539,Chanakya Kannan,918269309980,chanakya.kannan729@gmail.com,1010,"00/38, Kuruvilla Zila, Maheshtala 292421",543736.6875,696,Private Employee,IBM,05-12-1998,Male,Masters
1540,Reva Sheth,917611331105,reva.sheth606@hotmail.com,1018,"12/18, Dubey Path Nellore-114613",385718.5625,582,Self Employed,Freelance Consultant,21-01-1996,Female,Bachelors
1541,Kritika Chacko,917526055675,kritika.chacko700@outlook.com,1025,"H.No. 30 Nagi Zila, Agra 044077",596063.0625,695,Private Employee,Accenture,07-05-1997,Female,Bachelors
1542,Chaitanya Chaudhry,917108020796,chaitanya.chaudhry769@gmail.com,1016,H.No. 98 Munshi Road Sirsa 634541,760638.0625,605,Private Employee,Accenture,15-10-1997,Male,Masters
1543,Hiral Chaudhari,919368882595,hiral.chaudhari735@hotmail.com,1029,94/52 Saha Nagar Gwalior-061669,1224060.75,776,Government Employee,ISRO,10-05-1996,Female,Bachelors
1544,Chakradhar Badal,919459674360,chakradhar.badal605@yahoo.com,1001,"421, Wason Marg Erode 217562",1781590.75,782,Private Employee,Tech Solutions Ltd,13-09-2000,Male,Masters
1545,Rayaan Raj,917904761074,rayaan.raj220@gmail.com,1008,"34/79, Aggarwal Zila Hapur-257228",655889.3125,823,Government Employee,State Government,08-07-2000,Male,Bachelors
1546,Vedant Bawa,917887939401,vedant.bawa703@gmail.com,1023,"007, Nori Road Warangal-387129",681241.4375,707,Government Employee,Railway Department,09-06-2002,Male,Masters
1547,Parth Chakrabarti,917077304240,parth.chakrabarti227@hotmail.com,1003,"058 Din Nagar, Pune 048022",1177614,749,Government Employee,Public Sector Bank,18-07-2005,Male,Bachelors
1548,Lekha Arya,919360618306,lekha.arya873@yahoo.com,1002,"H.No. 74 Rastogi Chowk, Kalyan-Dombivli-418985",1754902.5,620,Self Employed,Self Employed,01-01-1999,Female,Diploma
1549,Tejas Ramanathan,919162281122,tejas.ramanathan426@yahoo.com,1009,"H.No. 165, Sankar Path, Muzaffarnagar 888765",573914.5,692,Government Employee,Public Sector Bank,21-11-2005,Male,Masters
1550,Unnati Khanna,917047645853,unnati.khanna929@outlook.com,1015,"06, Devi Street Hubli–Dharwad 386047",654995.3125,641,Private Employee,Microsoft,05-08-2005,Female,Masters
1551,Manya Sekhon,917139421258,manya.sekhon909@outlook.com,1013,"803, Dara Path Saharsa 382944",903644.125,743,Self Employed,Independent Contractor,22-03-2002,Female,Bachelors
1552,Balhaar Dara,918190209625,balhaar.dara593@gmail.com,1027,"05/34 Dave Chowk, Giridih 167309",519188.9375,668,Private Employee,Infosys,07-03-1994,Male,Higher Secondary
1553,Oni Kant,918669877396,oni.kant768@yahoo.com,1019,08 Uppal Road Dehri-562925,522851.4063,605,Private Employee,Tech Solutions Ltd,12-07-2005,Female,Masters
1554,Girik Dutt,919272154536,girik.dutt98@gmail.com,1030,"H.No. 832, Prakash Ganj Kalyan-Dombivli-885684",1193163.125,770,Private Employee,Amazon,01-12-2000,Male,Masters
1555,Udyati Sundaram,919674325175,udyati.sundaram253@hotmail.com,1002,"09/64 Kanda Path, Agartala-959752",1146759.5,844,Government Employee,DRDO,27-12-1998,Female,Masters
1556,Balveer Kashyap,918836827497,balveer.kashyap533@hotmail.com,1004,"H.No. 755, Dutt Path, Panipat 411486",2054444,700,Business Owner,Family Business,07-07-1996,Male,Bachelors
1557,Farhan Sangha,919558148250,farhan.sangha75@outlook.com,1017,"H.No. 199 Samra Chowk, Thanjavur-496551",790025.6875,697,Private Employee,Accenture,14-09-1998,Male,Masters
1558,Praneel Sarin,919610505234,praneel.sarin622@gmail.com,1006,"67/89, Khanna Marg, Dhanbad 582016",1142829.125,730,Self Employed,Independent Contractor,18-11-2001,Male,PhD
1559,Inaya Barad,919257820566,inaya.barad991@gmail.com,1015,72/24 Date Street Hosur 492766,307511.9688,695,Private Employee,IBM,28-06-1994,Female,Bachelors
1560,Arjun Venkatesh,917010891131,arjun.venkatesh885@hotmail.com,1029,"01/804 Jani Nagar, Dewas 153735",1193556.625,767,Government Employee,Ministry of Education,16-05-1999,Male,PhD
1561,Zansi Rastogi,919828982073,zansi.rastogi618@gmail.com,1017,"H.No. 554 Saha Road, Hapur-926096",729721.125,775,Government Employee,Railway Department,27-05-2005,Female,Higher Secondary
1562,Watika Loke,917992852293,watika.loke397@hotmail.com,1005,"20, Jhaveri Path, Dewas-192856",2099920.25,770,Business Owner,Own Business,22-09-1996,Female,Higher Secondary
1563,Vamakshi Dube,917245392315,vamakshi.dube373@hotmail.com,1025,"155, Korpal Ganj, Mehsana 558212",257275.3906,607,Private Employee,Tech Solutions Ltd,26-01-1994,Female,Higher Secondary
1564,Sanya Gopal,919654558242,sanya.gopal201@yahoo.com,1015,"956 Vala Chowk, Tumkur-078907",1070675.375,706,Private Employee,Tech Solutions Ltd,16-10-1998,Female,Bachelors
1565,Onveer Butala,919685859487,onveer.butala828@yahoo.com,1003,"75, Biswas Path Chapra 414925",1561782.25,718,Private Employee,Amazon,11-11-1994,Male,Bachelors
1566,Ishanvi Chaudhry,918804320019,ishanvi.chaudhry773@gmail.com,1023,"82/83 Nayar Circle, Darbhanga-765659",690324.1875,787,Government Employee,Ministry of Education,14-06-2001,Female,Diploma
1567,Anita Srivastava,919539019699,anita.srivastava301@yahoo.com,1002,H.No. 49 Kade Road Korba 877156,857961.1875,793,Private Employee,Accenture,16-10-2003,Female,Higher Secondary
1568,Harita Dhaliwal,919116536876,harita.dhaliwal674@hotmail.com,1029,07/63 Chowdhury Road Bhagalpur 977100,694465.625,679,Private Employee,Microsoft,16-05-1997,Female,Masters
1569,Dayamai Dasgupta,918138500168,dayamai.dasgupta996@hotmail.com,1001,"73 Lall Road, Madurai 872255",1199488.125,681,Private Employee,Infosys,17-06-2004,Female,Bachelors
1570,Vivaan Tella,918565708245,vivaan.tella248@hotmail.com,1005,"H.No. 13 Madan Path, Tirupati 685573",2879180.75,673,Business Owner,Family Business,09-08-1997,Male,Bachelors
1571,Naksh Doshi,919678957813,naksh.doshi265@outlook.com,1017,"55/58, Padmanabhan Nagar Khora -758166",1065779.625,624,Self Employed,Self Employed,09-12-2001,Male,Bachelors
1572,Anya Dugal,917927335799,anya.dugal204@outlook.com,1007,"623, Mittal Ganj, Mumbai 071469",2544595.75,662,Business Owner,Family Business,28-09-1997,Female,Masters
1573,Tristan Char,918188401410,tristan.char831@gmail.com,1024,"97/341 Palla Circle, Aurangabad 083745",454105.875,744,Private Employee,Tech Solutions Ltd,04-10-2004,Male,Bachelors
1574,Saksham Bansal,918106245405,saksham.bansal859@gmail.com,1025,H.No. 396 Bahl Zila Jaunpur 900170,544704.4375,635,Private Employee,Microsoft,03-05-1993,Male,Bachelors
1575,Rehaan Sharma,917867974151,rehaan.sharma913@outlook.com,1008,"86, Gokhale, Satara 621593",841042.9375,686,Private Employee,Amazon,17-06-1999,Male,Bachelors
1576,Unnati Saxena,917586222554,unnati.saxena926@hotmail.com,1014,"H.No. 36, Khatri Chowk, Raurkela Industrial Township-070722",146108.4063,539,Student,Not Applicable,26-12-1997,Female,PhD
1577,Jalsa Madan,917299856594,jalsa.madan55@gmail.com,1017,"513, Amble Darbhanga 097427",1003753.938,815,Government Employee,Ministry of Education,11-02-1997,Female,Bachelors
1578,Nilima Karan,919223712019,nilima.karan269@hotmail.com,1027,"35/796 Bhatnagar Chowk, Saharsa-300735",486334.1563,584,Self Employed,Freelance Consultant,16-01-1999,Female,Masters
1579,Urmi Patla,918380540235,urmi.patla458@outlook.com,1017,H.No. 825 Sagar Street Chittoor-128866,97765.25781,547,Student,Part-time Work,07-09-1996,Female,Masters
1580,Damini Chakrabarti,919754478671,damini.chakrabarti703@yahoo.com,1019,"214, Naidu Street Burhanpur-197892",681282.125,708,Business Owner,Family Business,07-10-2001,Female,Bachelors
1581,Osha Mohan,919733785018,osha.mohan867@gmail.com,1030,"44 Pradhan Marg, Bokaro-544118",1272636.25,754,Business Owner,Own Business,13-12-1993,Female,Masters
1582,Chanakya Walia,919569342484,chanakya.walia661@outlook.com,1007,"673, Badami Circle, Asansol 388193",1396522.375,746,Business Owner,Trading Company,04-07-2004,Male,Bachelors
1583,Tristan Sanghvi,917050284537,tristan.sanghvi502@gmail.com,1008,"47/14, Desai Marg, Bhopal 483335",1114073.25,806,Business Owner,Own Business,14-08-1996,Male,Masters
1584,Lila Bhasin,919266498467,lila.bhasin210@outlook.com,1017,"728, Ramachandran Ganj Thiruvananthapuram 876477",1367688.625,782,Business Owner,Family Business,04-06-2003,Female,Masters
1585,Aradhana Anne,917915114628,aradhana.anne444@outlook.com,1016,"18 Shroff Ganj, Asansol-076716",750011.4375,670,Private Employee,IBM,26-04-2001,Female,Masters
1586,George Chandra,918939977630,george.chandra568@yahoo.com,1022,"H.No. 488, Rana Circle, Dewas-869303",217185.1875,592,Private Employee,Amazon,20-05-1997,Male,PhD
1587,Gaurika Ram,918146670311,gaurika.ram971@outlook.com,1025,"49 Sibal Marg, Moradabad 605390",522344.0938,724,Private Employee,IBM,03-12-1996,Female,Diploma
1588,Sara Krishna,918596622194,sara.krishna447@gmail.com,1008,03/425 Seshadri Zila Amravati 589136,1470872.75,638,Private Employee,Microsoft,07-10-2004,Female,Bachelors
1589,Ekavir Raman,919607267220,ekavir.raman971@hotmail.com,1025,"42, Natarajan Zila, Jabalpur-625260",740085.875,779,Private Employee,Amazon,12-12-1994,Male,Bachelors
1590,Ekaraj Ghosh,917126064213,ekaraj.ghosh451@gmail.com,1005,08/87 Majumdar Path Ajmer 358384,1346590,842,Private Employee,Microsoft,08-03-2002,Male,Bachelors
1591,Gopal Butala,919616743016,gopal.butala366@yahoo.com,1029,H.No. 73 Chad Path Bijapur 469351,1164002.5,727,Government Employee,Ministry of Education,22-03-2005,Male,Masters
1592,Amara Gaba,919975844733,amara.gaba875@hotmail.com,1026,H.No. 128 Gulati Ganj Aurangabad 589799,414398.25,624,Private Employee,Wipro,10-01-1993,Female,PhD
1593,Abeer Kannan,918488593366,abeer.kannan305@outlook.com,1005,"H.No. 771 Bala Chowk, Patna 687094",1358368.75,784,Private Employee,Tech Solutions Ltd,28-09-1997,Male,Bachelors
1594,Bina Dayal,918415226962,bina.dayal654@outlook.com,1019,"H.No. 516 Zachariah Road, Miryalaguda 337684",455010.375,776,Private Employee,Accenture,20-08-2000,Female,Masters
1595,Dalbir Setty,917593062888,dalbir.setty448@outlook.com,1017,"60 Rama Nagar, Rajahmundry-597317",589829.4375,752,Private Employee,Wipro,18-02-1998,Male,Masters
1596,Jagat Basu,919267169478,jagat.basu803@gmail.com,1027,"496, Nath Chowk Bilaspur-104848",801303.8125,721,Business Owner,Family Business,06-06-2001,Male,Diploma
1597,Anthony Mitter,918302798417,anthony.mitter269@hotmail.com,1029,"H.No. 815, Bahri Marg, Ramagundam-707995",1230095.125,782,Private Employee,Amazon,17-01-1996,Male,Bachelors
1598,Netra Sood,918397325443,netra.sood755@gmail.com,1004,"H.No. 107, Solanki, Aizawl-545657",1238186.5,658,Private Employee,Wipro,25-12-1993,Female,Masters
1599,Falguni Vala,918773706845,falguni.vala610@outlook.com,1011,"693, Tripathi Road, Agartala-390984",593175,786,Private Employee,Microsoft,10-12-1999,Female,Masters
1600,Ranveer Wadhwa,919852060864,ranveer.wadhwa157@hotmail.com,1015,"H.No. 669 Gopal, Jabalpur 826870",964610.6875,792,Government Employee,Public Sector Bank,17-06-1998,Male,Masters
1601,Vaishnavi Sastry,917504538254,vaishnavi.sastry130@yahoo.com,1021,"57/03 Ray, Gandhinagar-779271",465339.7188,795,Government Employee,DRDO,21-08-2000,Female,Bachelors
1602,Chaman Bhakta,918224163450,chaman.bhakta896@outlook.com,1006,"H.No. 12, Saini Circle, Gaya-682432",1094171.75,582,Self Employed,Freelance Consultant,26-10-2004,Female,Masters
1603,Kala Hans,917453216953,kala.hans447@hotmail.com,1030,"399, Krishnan Ganj Nadiad-606943",1075105.625,776,Self Employed,Self Employed,19-05-2001,Female,Bachelors
1604,Aadhya Rastogi,917128300132,aadhya.rastogi953@yahoo.com,1026,"578, Naidu Marg, Khora  128537",260998.7031,639,Self Employed,Freelance Consultant,22-07-2005,Female,Bachelors
1605,Arunima Bali,917657316804,arunima.bali503@yahoo.com,1024,"H.No. 88 Mani Path, Mau-119804",502706.2813,782,Private Employee,Tech Solutions Ltd,26-12-2002,Female,Bachelors
1606,Fiyaz Pathak,919735763160,fiyaz.pathak839@gmail.com,1004,"805 Sawhney Ganj, Barasat 550786",1992588.5,595,Self Employed,Self Employed,10-02-2005,Male,Bachelors
